ID,connected,Usage
1872,False,Public
1873,False,Public
1874,False,Public
1875,False,Public
1876,False,Public
1877,False,Public
1878,False,Public
1879,False,Public
1880,False,Public
1881,False,Public
1882,False,Public
1883,False,Public
1884,False,Public
1885,False,Public
1886,False,Public
1887,False,Public
1888,False,Public
1889,False,Public
1890,False,Public
1891,False,Public
1892,False,Public
1893,False,Public
1894,False,Public
1895,False,Public
1896,False,Public
1897,False,Public
1898,False,Public
1899,False,Public
1900,False,Public
1901,False,Public
1902,False,Public
1903,False,Public
1904,False,Public
1905,False,Public
1906,False,Public
1907,False,Public
1908,False,Public
1909,False,Public
1910,False,Public
1911,False,Public
1912,False,Public
1913,False,Public
1914,False,Public
1915,False,Public
1916,False,Public
1917,False,Public
1918,False,Public
1919,False,Public
1920,False,Public
1921,False,Public
1922,False,Public
1923,False,Public
1924,False,Public
1925,False,Public
1926,False,Public
1927,False,Public
1928,False,Public
1929,False,Public
1930,False,Public
1931,False,Public
1932,False,Public
1933,False,Public
1934,False,Public
1935,False,Public
1936,False,Public
1937,False,Public
1938,False,Public
1939,False,Public
1940,False,Public
1941,False,Public
1942,False,Public
1943,False,Public
1944,False,Public
1945,False,Public
1946,False,Public
1947,False,Public
1948,False,Public
1949,False,Public
1950,False,Public
1951,False,Public
1952,False,Public
1953,False,Public
1954,False,Public
1955,False,Public
1956,False,Public
1957,False,Public
1958,False,Public
1959,False,Public
1960,False,Public
1961,False,Public
1962,False,Public
1963,False,Public
1964,False,Public
1965,False,Public
1966,False,Public
1967,False,Public
1968,False,Public
1969,False,Public
1970,False,Public
1971,False,Public
1972,False,Public
1973,False,Public
1974,False,Public
1975,False,Public
1976,False,Public
1977,False,Public
1978,False,Public
1979,False,Public
1980,False,Public
1981,False,Public
1982,False,Public
1983,False,Public
1984,False,Public
1985,False,Public
1986,False,Public
1987,False,Public
1988,False,Public
1989,False,Public
1990,False,Public
1991,False,Public
1992,False,Public
1993,False,Public
1994,False,Public
1995,False,Public
1996,False,Public
1997,False,Public
1998,False,Public
1999,False,Public
2000,False,Public
2001,False,Public
2002,False,Public
2003,False,Public
2004,False,Public
2005,False,Public
2006,False,Public
2007,False,Public
2008,False,Public
2009,False,Public
2010,False,Public
2011,False,Public
2012,False,Public
2013,False,Public
2014,False,Public
2015,False,Public
2016,False,Public
2017,False,Public
2018,False,Public
2019,False,Public
2020,False,Public
2021,False,Public
2022,False,Public
2023,False,Public
2024,False,Public
2025,False,Public
2026,False,Public
2027,False,Public
2028,False,Public
2029,False,Public
2030,False,Public
2031,False,Public
2032,False,Public
2033,False,Public
2034,False,Public
2035,False,Public
2036,False,Public
2037,False,Public
2038,False,Public
2039,False,Public
2040,False,Public
2041,False,Public
2042,False,Public
2043,False,Public
2044,False,Public
2045,False,Public
2046,False,Public
2047,False,Public
2048,False,Public
2049,False,Public
2050,False,Public
2051,False,Public
2052,False,Public
2053,False,Public
2054,False,Public
2055,False,Public
2056,False,Public
2057,False,Public
2058,False,Public
2059,False,Public
2060,False,Public
2061,False,Public
2062,False,Public
2063,False,Public
2064,False,Public
2065,False,Public
2066,False,Public
2067,False,Public
2068,False,Public
2069,False,Public
2070,False,Public
2071,False,Public
2072,False,Public
2073,False,Public
2074,False,Public
2075,False,Public
2076,False,Public
2077,False,Public
2078,False,Public
2079,False,Public
2080,False,Public
2081,False,Public
2082,False,Public
2083,False,Public
2084,False,Public
2085,False,Public
2086,False,Public
2087,False,Public
2088,False,Public
2089,False,Public
2090,False,Public
2091,False,Public
2092,False,Public
2093,False,Public
2094,False,Public
2095,False,Public
2096,False,Public
2097,False,Public
2098,False,Public
2099,False,Public
2100,False,Public
2101,False,Public
2102,False,Public
2103,False,Public
2104,False,Public
2105,False,Public
2106,False,Public
2107,False,Public
2108,False,Public
2109,False,Public
2110,True,Public
2111,False,Public
2112,False,Public
2113,False,Public
2114,False,Public
2115,False,Public
2116,False,Public
2117,False,Public
2118,False,Public
2119,False,Public
2120,False,Public
2121,False,Public
2122,False,Public
2123,False,Public
2124,False,Public
2125,False,Public
2126,False,Public
2127,False,Public
2128,False,Public
2129,False,Public
2130,False,Public
2131,False,Public
2132,False,Public
2133,False,Public
2134,False,Public
2135,False,Public
2136,False,Public
2137,False,Public
2138,False,Public
2139,False,Public
2140,False,Public
2141,False,Public
2142,False,Public
2143,False,Public
2144,False,Public
2145,False,Public
2146,False,Public
2147,False,Public
2148,False,Public
2149,False,Public
2150,False,Public
2151,False,Public
2152,False,Public
2153,False,Public
2154,False,Public
2155,False,Public
2156,False,Public
2157,False,Public
2158,False,Public
2159,False,Public
2160,False,Public
2161,False,Public
2162,False,Public
2163,False,Public
2164,False,Public
2165,False,Public
2166,False,Public
2167,False,Public
2168,False,Public
2169,False,Public
2170,False,Public
2171,False,Public
2172,False,Public
2173,False,Public
2174,False,Public
2175,False,Public
2176,False,Public
2177,False,Public
2178,False,Public
2179,False,Public
2180,False,Public
2181,False,Public
2182,False,Public
2183,False,Public
2184,False,Public
2185,False,Public
2186,False,Public
2187,False,Public
2188,False,Public
2189,False,Public
2190,False,Public
2191,False,Public
2192,False,Public
2193,False,Public
2194,False,Public
2195,False,Public
2196,False,Public
2197,False,Public
2198,False,Public
2199,False,Public
2200,False,Public
2201,False,Public
2202,False,Public
2203,False,Public
2204,False,Public
2205,False,Public
2206,False,Public
2207,False,Public
2208,False,Public
2209,False,Public
2210,False,Public
2211,False,Public
2212,False,Public
2213,False,Public
2214,False,Public
2215,False,Public
2216,False,Public
2217,False,Public
2218,False,Public
2219,False,Public
2220,False,Public
2221,False,Public
2222,False,Public
2223,False,Public
2224,False,Public
2225,False,Public
2226,False,Public
2227,False,Public
2228,False,Public
2229,False,Public
2230,False,Public
2231,True,Public
2232,False,Public
2233,False,Public
2234,False,Public
2235,False,Public
2236,False,Public
2237,False,Public
2238,False,Public
2239,False,Public
2240,False,Public
2241,False,Public
2242,False,Public
2243,False,Public
2244,False,Public
2245,False,Public
2246,False,Public
2247,False,Public
2248,False,Public
2249,False,Public
2250,False,Public
2251,False,Public
2252,False,Public
2253,False,Public
2254,False,Public
2255,False,Public
2256,False,Public
2257,False,Public
2258,False,Public
2259,False,Public
2260,False,Public
2261,False,Public
2262,False,Public
2263,False,Public
2264,False,Public
2265,False,Public
2266,False,Public
2267,False,Public
2268,False,Public
2269,False,Public
2270,False,Public
2271,False,Public
2272,False,Public
2273,False,Public
2274,False,Public
2275,False,Public
2276,False,Public
2277,False,Public
2278,False,Public
2279,False,Public
2280,False,Public
2281,False,Public
2282,False,Public
2283,False,Public
2284,False,Public
2285,False,Public
2286,False,Public
2287,False,Public
2288,False,Public
2289,False,Public
2290,False,Public
2291,False,Public
2292,False,Public
2293,False,Public
2294,False,Public
2295,False,Public
2296,True,Public
2297,False,Public
2298,False,Public
2299,False,Public
2300,False,Public
2301,False,Public
2302,False,Public
2303,False,Public
2304,False,Public
2305,False,Public
2306,False,Public
2307,False,Public
2308,False,Public
2309,False,Public
2310,False,Public
2311,False,Public
2312,False,Public
2313,False,Public
2314,False,Public
2315,False,Public
2316,False,Public
2317,False,Public
2318,False,Public
2319,False,Public
2320,False,Public
2321,False,Public
2322,False,Public
2323,False,Public
2324,False,Public
2325,False,Public
2326,False,Public
2327,False,Public
2328,False,Public
2329,False,Public
2330,False,Public
2331,False,Public
2332,False,Public
2333,False,Public
2334,False,Public
2335,False,Public
2336,False,Public
2337,False,Public
2338,False,Public
2339,False,Public
2340,False,Public
2341,False,Public
2342,False,Public
2343,False,Public
2344,False,Public
2345,False,Public
2346,False,Public
2347,False,Public
2348,False,Public
2349,False,Public
2350,False,Public
2351,False,Public
2352,False,Public
2353,False,Public
2354,False,Public
2355,False,Public
2356,False,Public
2357,False,Public
2358,False,Public
2359,False,Public
2360,False,Public
2361,False,Public
2362,False,Public
2363,False,Public
2364,False,Public
2365,False,Public
2366,False,Public
2367,False,Public
2368,False,Public
2369,False,Public
2370,False,Public
2371,False,Public
2372,False,Public
2373,False,Public
2374,False,Public
2375,False,Public
2376,False,Public
2377,False,Public
2378,False,Public
2379,False,Public
2380,False,Public
2381,False,Public
2382,False,Public
2383,False,Public
2384,False,Public
2385,False,Public
2386,False,Public
2387,False,Public
2388,False,Public
2389,False,Public
2390,False,Public
2391,False,Public
2392,False,Public
2393,False,Public
2394,False,Public
2395,False,Public
2396,False,Public
2397,False,Public
2398,False,Public
2399,False,Public
2400,False,Public
2401,False,Public
2402,False,Public
2403,False,Public
2404,False,Public
2405,False,Public
2406,False,Public
2407,False,Public
2408,False,Public
2409,False,Public
2410,False,Public
2411,False,Public
2412,False,Public
2413,False,Public
2414,False,Public
2415,False,Public
2416,False,Public
2417,False,Public
2418,False,Public
2419,False,Public
2420,False,Public
2421,False,Public
2422,False,Public
2423,False,Public
2424,False,Public
2425,False,Public
2426,False,Public
2427,False,Public
2428,False,Public
2429,False,Public
2430,False,Public
2431,False,Public
2432,False,Public
2433,False,Public
2434,False,Public
2435,False,Public
2436,False,Public
2437,False,Public
2438,False,Public
2439,False,Public
2440,False,Public
2441,False,Public
2442,False,Public
2443,False,Public
2444,False,Public
2445,False,Public
2446,False,Public
2447,False,Public
2448,False,Public
2449,False,Public
2450,False,Public
2451,False,Public
2452,False,Public
2453,False,Public
2454,False,Public
2455,False,Public
2456,False,Public
2457,False,Public
2458,False,Public
2459,False,Public
2460,False,Public
2461,False,Public
2462,False,Public
2463,False,Public
2464,False,Public
2465,False,Public
2466,False,Public
2467,False,Public
2468,False,Public
2469,False,Public
2470,False,Public
2471,False,Public
2472,False,Public
2473,False,Public
2474,False,Public
2475,False,Public
2476,False,Public
2477,False,Public
2478,False,Public
2479,False,Public
2480,False,Public
2481,False,Public
2482,False,Public
2483,False,Public
2484,False,Public
2485,False,Public
2486,False,Public
2487,False,Public
2488,False,Public
2489,False,Public
2490,False,Public
2491,False,Public
2492,False,Public
2493,False,Public
2494,False,Public
2495,False,Public
2496,False,Public
2497,False,Public
2498,False,Public
2499,False,Public
2500,False,Public
2501,False,Public
2502,False,Public
2503,False,Public
2504,False,Public
2505,False,Public
2506,False,Public
2507,False,Public
2508,False,Public
2509,False,Public
2510,False,Public
2511,False,Public
2512,False,Public
2513,False,Public
2514,False,Public
2515,False,Public
2516,False,Public
2517,False,Public
2518,False,Public
2519,False,Public
2520,False,Public
2521,False,Public
2522,True,Public
2523,False,Public
2524,False,Public
2525,False,Public
2526,False,Public
2527,False,Public
2528,False,Public
2529,False,Public
2530,False,Public
2531,False,Public
2532,False,Public
2533,False,Public
2534,False,Public
2535,False,Public
2536,False,Public
2537,False,Public
2538,False,Public
2539,False,Public
2540,False,Public
2541,False,Public
2542,False,Public
2543,False,Public
2544,False,Public
2545,False,Public
2546,False,Public
2547,False,Public
2548,False,Public
2549,False,Public
2550,False,Public
2551,False,Public
2552,False,Public
2553,False,Public
2554,False,Public
2555,False,Public
2556,False,Public
2557,False,Public
2558,False,Public
2559,False,Public
2560,False,Public
2561,False,Public
